2264,歇,xiē,отдыхать; остановить; прекратить,"请你歇一会儿 [qǐng nǐ xiē yīhuìr] — отдохните немножко 歇工 [xiēgōng] — прекратить работу; не работать (отдыхать) 歇业  [xiēyè] — закрыть дело [предприятие]"
2265,斜,xié,"косой; наклонный; покоситься; наклониться; наискосок","斜着眼看  [xiézhe yǎn kàn] — скосить глаза на кого-либо/что-либо ; искоса смотреть 斜雨  [xiéyǔ] — косой дождь"
2266,协调,xié tiáo,"координировать; согласовывать; согласованный",
2267,心理,xīn lǐ,психика; психический; психология; психологический,"儿童心理  [értóng xīnlǐ] — детская психология"
2268,心脏,xīn zàng,"сердце; сердечный; в сложных терминах также кардио-","心脏搭桥  [xīnzàng dāqiáo] — шунтирование сердца"
2269,欣赏,xīn shǎng,"любоваться; восхищаться; наслаждаться (напр., музыкой)",
2270,信封,xìn fēng,конверт,
2271,信号,xìn hào,сигнал; сигнальный,
2272,信息,xìn xī,известия; весть; информация,"信息量  [xìnxīliàng] — объём информации"
2273,行动,xíng dòng,двигаться; действовать; действие; акт,"行动纲领 [xíngdòng gānglǐng] — программа действий"
2274,行人,xíng rén,пешеход; прохожий,
2275,行为,xíng wéi,действия; поступок; акт,"行为能力  [xíngwéi nénglì] — дееспособность"
2276,形成,xíng chéng,"образоваться; сложиться; сформироваться",
2277,形容,xíng róng,изображать; описывать,
2278,形式,xíng shì,форма; вид; тип,"形式上 [xíngshìshang] — формально 形式主 义  [xíngshìzhǔyì] — формализм"
2279,形势,xíng shì,положение; обстановка; ситуация,"国际形势  [guójì xíngshì] — международная обстановка 形势逼人  [xíngshì bī rén] — обстоятельства вынуждают; никуда не денешься"
2280,形象,xíng xiàng,образ; образный,"塑造形象  [sùzào xíngxiàng] — создать образ (напр.; литературный)形象思维  [xíngxiàng sīwéi] — образное мышление"
2281,形状,xíng zhuàng,форма; очертание; фигура,
2282,性质,xìng zhì,характер; свойство,
2283,幸亏,xìng kuī,"к счастью; хорошо, что",
2284,幸运,xìng yùn,"благосклонная судьба: счастье, везенье; удача",
2285,胸,xiōng,грудь,
2286,兄弟,xiōng dì,братья; братский,
2287,雄伟,xióng wěi,величественный,
2288,修改,xiū gǎi,"изменять, вносить поправки, пересматривать; переделывать",
2289,休闲,xiū xián,"свободное время, досуг",
2290,虚心,xū xīn,скромный; скромность,
2291,叙述,xù shù,"излагать, повествовать; изложение","摘要叙述  [zhāiyào xùshù] — реферировать; реферирование"
2292,宣布,xuān bù,"объявлять; провозглашать; декларировать",
2293,宣传,xuān chuán,"пропагандировать; агитировать; пропаганда; агитация","宣传画 [xuānchuánhuà] — агитплакат"
2294,选举,xuǎn jǔ,избрать; выбирать; выборы; выборный,"选举运动  [xuǎnjǔ yùndòng] — избирательная кампания"
2295,学期,xué qī,семестр,
2296,学术,xué shù,наука; научный,"学术界  [xuéshùjiè] — научные круги 学术委员会 [xuéshù wěiyuánhuì] — учёный совет"
2297,学问,xué wèn,наука; знания,"有学问的人 [yǒuxuéwende rén] — образованный человек"
2298,寻找,xún zhǎo,"искать; разыскивать; подыскивать",
2299,询问,xún wèn,"спрашивать, расспрашивать",
2300,训练,xùn liàn,"обучать; готовить; подготовка; тренировать; дрессировать",
2301,迅速,xùn sù,"скорый; быстрый; стремительный",
2302,延长,yán cháng,удлинить; продлить; увеличить,"延长期限 [yáncháng qīxiàn] — продлить срок; отсрочить"
2303,严肃,yán sù,"суровый; строгий; серьёзный; быть строгим",
2304,宴会,yàn huì,банкет; званый обед,
2305,阳台,yáng tái,балкон,
2306,痒,yǎng,чесаться; зудеть; зуд,"怕痒  [pà yǎng] — бояться щекотки 发痒  [fāyǎng] — чесаться; зудеть"
2307,样式,yàng shì,фасон; образец,
2308,腰,yāo,поясница; талия; пояс,"细腰  [xìyāo] — тонкая талия 裤腰 [kùyāo] — пояс брюк"
2309,摇,yáo,"качать(ся); раскачивать(ся)","摇头  [yáotóu] — качать головой (неодобрительно)"
2310,咬,yǎo,кусать; укусить; грызть,"咬半块饼干  [yǎo bànkuài bǐnggān] — откусить половинку печенья咬指甲  [yǎo zhījia] — грызть ногти 他给狗咬了  [tā gěi gǒu yǎole] — его укусила собака"
2311,要不,yào bù,"иначе, в противном случае",
2312,要是,yào shi,если; если бы,
2313,夜,yè,ночь; ночью; ночной,"深夜  [shēnyè] — глубокая ночь 夜场 [yèchǎng] — вечерний сеанс"
2314,液体,yè tǐ,жидкость; жидкое тело,
2315,业务,yè wù,"дело; занятие; специальность",
2316,业余,yè yú,в свободное от работы время; без отрыва от производства,"业余学校  [yèyú xuéxiào] — вечерняя школа"
2317,依然,yī rán,по-прежнему; всё ещё,
2318,一辈子,yī bèi zi,всю жизнь; за всю жизнь,
2319,一旦,yī dàn,в одно прекрасное утро; однажды,"一旦有事  если в один прекрасный день (если паче чаяния) что-нибудь случится.."
2320,一路,yī lù,на всём пути, ;平安;;"благополучие!; доброго пути!";
2321,一致,yī zhì,"единодушный; единогласный; единый; единство",
2322,遗憾,yí hàn,сожаление; сожалеть,"表示遗憾  [biǎoshì yíhàn] — выразить сожаление"
2323,移动,yí dòng,двигать(ся); перемещать(ся); передвигать(ся),"移动电话  [yídòng diànhuà] — мобильный телефон"
2324,移民,yí mín,"переселенец; эмигрант; эмиграция; иммиграция",
2325,疑问,yí wèn,сомнение; вопрос,"疑问句  [yíwènjù] — вопросительное предложение"
2326,乙,yǐ,в перечислении второй,"乙级  [yǐjí] — второй разряд [сорт]"
2327,以及,yǐ jí,а также (и); и,
2328,以来,yǐ lái,"с того времени, как; за время…; на протяжении",
2329,意外,yì wài,"неожиданный; непредвиденный",
2330,意义,yì yì,смысл; значение,
2331,议论,yì lùn,"обсуждать; рассуждать, судить; рассуждение; суждение",
2332,义务,yì wù,долг; обязанность; обязательный,"十年制义务教育 [shíniánzhì yìwù jiàoyù] — обязательное десятилетнее образование"
2333,因而,yīn ér,"в связи с этим, поэтому",
2334,因素,yīn sù,фактор,
2335,银,yín,"серебро; серебряный; серебристый",
2336,英俊,yīng jùn,"талантливый; выдающийся",
2337,英雄,yīng xióng,герой; героический,"英雄主义 [yīngxióngzhǔyì] — героизм"
2338,迎接,yíng jiē,"встречать; приветствовать (напр., гостей)",
2339,营养,yíng yǎng,питание; питать,
2340,营业,yíng yè,заниматься торговыми [коммерческими] операциями; вести дела; торговать (о магазине),"营业时间  [yíngyè shíjiān] — время работы (напр.; магазина)"
2341,影子,yǐng zi,тень; теневой,"影子内阁  [yǐngzi nèigé] — теневой кабинет"
2342,硬币,yìng bì,"металлические деньги; монета",
2343,硬件,yìng jiàn,"_железо_, детали компьютера",
2344,应付,yìng fu,"справиться (с делами); преодолеть (напр., трудность)",
2345,应聘,yìng pìn,принять приглашение,
2346,应用,yìng yòng,применять; использовать,"应用科学 [yìngyòng kēxué] — прикладные науки"
2347,拥抱,yōng bào,"обнять(ся); заключить в объятия",
2348,拥挤,yōng jǐ,"тесниться; теснота; толчея; давка",
2349,勇气,yǒng qì,"смелость, храбрость, мужество",
2350,用途,yòng tú,"применение; назначение; употребление",
2351,优惠,yōu huì,льготы; преференция; льготный,"优惠待遇  [yōuhuì dàiyù] — преференции"
2352,优美,yōu měi,"прекрасный; красивый; изящный; красота",
2353,优势,yōu shì,преимущество; превосходство,"占优势  [zhàn yōushì] — иметь превосходство [перевес]军事优势 [jūnshì yōushì] — военное превосходство"
2354,悠久,yōu jiǔ,"давний; длительный, долгий",
2355,邮局,yóu jú,почта,
2356,游览,yóu lǎn,"совершать экскурсию; осматривать (достопримечательности)",
2357,油炸,yóu zhá,сварить в масле,
2358,犹豫,yóu yù,"колебаться; быть в нерешительности",
2359,有利,yǒu lì,"благоприятный; выгодный; благоприятствовать","有利于  [yǒulìyú] — благоприятствовать чему-либо"
2360,幼儿园,yòu ér yuán,детский сад,
2361,娱乐,yú lè,увеселительный,文化娱乐  [wénhuà yúlè] — культурные ;;;;развлечения
2362,与其,yǔ qí,"вместо того, чтобы…",
2363,语气,yǔ qì,тон; модальность; интонация,语气词  [yǔqìcí] — модальная частица
2364,宇宙,yǔ zhòu,космос; Вселенная; мир; космический,"宇宙飞行  [yǔzhòu fēixíng] — космические полёты 宇宙飞船 [yǔzhòu fēichuán] — космический корабль"
2365,预报,yù bào,прогноз,
2366,预订,yù dìng,"забронировать, заказать (что-л.)",
2367,预防,yù fáng,"предотвращать; предохранять",
2368,玉米,yù mǐ,кукуруза; маис,
2369,元旦,yuán dàn,первый день Нового года,
2370,原料,yuán liào,сырые материалы; сырьё,
2371,原则,yuán zé,"принцип; основные положения",
2372,缘故,yuán gù,причина,
2373,愿望,yuàn wàng,"чаяния; желания; устремления",
2374,晕,yūn,потерять сознание; упасть в обморок,"他晕倒了  [tā yūndǎole] — он упал в обморок [потерял сознание] _"
2375,运气,yùn qi,счастье; фортуна,
2376,运输,yùn shū,транспортировать; перевозить; транспорт; транспортный,"运输机  [yùnshūjī] — транспортный самолёт"
2377,运用,yùn yòng,применять; использовать,
2378,灾害,zāi hài,бедствие,"自然灾害  [zìrán zāihài] — стихийные бедствия"
2379,再三,zài sān,неоднократно,
2380,赞成,zàn chéng,одобрить; согласиться,
2381,赞美,zàn měi,"хвалить; восхвалять; восхищать",
2382,糟糕,zāo gāo,дело дрянь; беда; скверно,
2383,造成,zào chéng,"создать; вызвать (напр.,", ,,,трудности),
2384,则,zé,союз то; тогда; в таком случае,"今则不然  [jīn zé bùrán] — теперь же не то; а теперь совсем другое дело则  …;  二则  …;  三则  … [yī zé...; èr zé...; sān zé...] — во-первых…; во-вторых…; в третьих…"
2385,责备,zé bèi,"порицать; упрекать; выговаривать; укорять",
2386,摘,zhāi,снимать (шляпу); срывать (цветы); собирать (плоды),"摘帽子  [zhāi màozi] — снять шляпу [шапку]"
2387,粘贴,zhān tiē,приклеить; наклеить,
2388,展开,zhǎn kāi,раскрыть; развернуть,"展开画卷  [zhǎnkāi huàjuǎn] — развернуть свиток (картину)展开辩论 [zhǎnkāi biànlùn] — развернуть дискуссию"
2389,展览,zhǎn lǎn,"выставлять; экспонировать",
2390,战争,zhàn zhēng,война,
2391,占线,zhàn xiàn,"занято (о телефонной линии)",
2392,涨,zhǎng,подниматься; повышаться,"河水涨了  [héshuǐ zhǎngle] — вода в реке поднялась 物价涨了  [wùjià zhǎngle] — цены на товары поднялись [выросли]"
2393,掌握,zhǎng wò,"овладеть; усвоить; изучить",
2394,账户,zhàng hù,
,
2395,招待,zhāo dài,"принимать; обслуживать (гостей); приём",
2396,着凉,zháo liáng,простудиться,
2397,照常,zhào cháng,"как обычно; как заведено, как водится",
2398,召开,zhào kāi,"созвать (напр., конференцию)",
2399,哲学,zhé xué,философия (наука),"哲学家  [zhéxuéjiā] — философ"
2400,真理,zhēn lǐ,правда; истина,
2401,真实,zhēn shí,"истинный; подлинный; настоящий; действительный",
2402,针对,zhēn duì,"направить на [против]; быть направленным против [на]",
2403,珍惜,zhēn xī,дорожить; беречь,
2404,诊断,zhěn duàn,ставить диагноз; диагноз,
2405,枕头,zhěn tou,подушка,
2406,阵,zhèn,сч. сл. для явлений природы и т.п.,"阵风  [yī zhèn fēng] — порыв ветра"
2407,振动,zhèn dòng,"колебаться; вибрировать; колебание",
2408,睁,zhēng,раскрыть [открыть] глаза,"睁大眼睛  [zhēngdà yǎnjing] — широко раскрыть [открыть] глаза"
2409,争论,zhēng lùn,"спорить; полемизировать; спор; полемика",
2410,争取,zhēng qǔ,"бороться за; добиваться; завоевать",
2411,征求,zhēng qiú,спрашивать; собирать,"征求意见  [zhēngqiú yìjiàn] — спрашивать [собирать] мнения"
2412,整个,zhěng gè,"целиком; весь; целый; в целом",
2413,整体,zhěng tǐ,"целое, неделимое; монолит",
2414,正,zhèng,прямой; ровный; прямо; ровно; как раз; именно,"画挂得不正  [huà guāde bù zhèng] — картины висят неровно 三点正 [sāndiǎn zhèng] — ровно три часа"
2415,政策,zhèng cè,"политика; политический курс",
2416,政府,zhèng fǔ,"правительство; правительственный",
2417,政治,zhèng zhì,политика; политический,"政治避难  [zhèngzhì bìnàn] — политическое убежище"
2418,证件,zhèng jiàn,"свидетельство; удостоверение; документ; справка",
2419,证据,zhèng jù,"доказательство; свидетельство; улика",
2420,挣钱,zhèng qián,зарабатывать,
2421,支,zhī,поддерживать; помогать; сч. сл. для предметов в виде стержня,"支农  [zhī nóng] — поддерживать сельское хозяйство 支钢笔  [yī zhī gāngbǐ] — одна ручка"
2422,支票,zhī piào,чек,"支票簿  [zhīpiàobù] — чековая книжка"
2423,直,zhí,прямой; прямо; вертикальный,"直线  [zhíxiàn] — прямая линия 直行 [zhíháng] — вертикальная строка (китайского текста)"
2424,执行,zhí xíng,исполнять; приводить в исполнение; выполнять; исполнительный,"执行命令  [zhíxíng mìnglìng] — исполнять приказ执行计划  [zhíxíng jìhuà] — выполнять план"
2425,执照,zhí zhào,"удостоверение; права (водительские); патент; лицензия",
2426,指导,zhǐ dǎo,"вести; руководить; руководящий",
2427,指挥,zhǐ huī,"командовать; руководить; управлять; дирижировать",
2428,制定,zhì dìng,"вырабатывать; разрабатывать; устанавливать (напр., правила)",
2429,制度,zhì dù,система; строй; режим,
2430,制作,zhì zuò,"вырабатывать; производить",
2431,智慧,zhì huì,мудрость; ум,
2432,至今,zhì jīn,"до сих пор; до сего времени; до настоящего времени",
2433,至于,zhì yú,дойти до; до,
2434,治疗,zhì liáo,лечить; лечение; терапия,
2435,志愿者,zhì yuàn zhě,"волонтёр, доброволец",
2436,秩序,zhì xù,порядок,"维持秩序  [wéichí zhìxù] — поддерживать порядок"
2437,钟,zhōng,колокол; часы; час,"敲钟  [qiǎo zhōng] — бить в колокол闹钟  [nàozhōng] — будильник 五点钟  [wǔ diǎn zhōng] — пять часов; в пять часов"
2438,中介,zhōng jiè,"посредничество; посреднический",
2439,中心,zhōng xīn,центр; сердцевина; центральный,"购物中心  [gòuwù zhōngxīn] — торговый центр"
2440,中旬,zhōng xún,вторая декада,
2441,重,zhòng,,
2442,重量,zhòng liàng,вес; тяжесть,重量级 ;;;;"[zhògnliàngjí] — тяжёлый вес"
2443,周到,zhōu dao,"тщательный; внимательный",
2444,逐步,zhú bù,шаг за шагом; постепенно,
2445,竹子,zhú zi,бамбук,
2446,煮,zhǔ,варить; кипятить,"煮土豆  [zhǔ tǔdòu] — варить картофель 煮水 [zhǔ shuǐ] — кипятить воду"
2447,主持,zhǔ chí,"руководить; вести (напр., собрание); председательствовать",
2448,主观,zhǔ guān,субъективный,"主观主义 [zhǔguānzhǔyì] — субъективизм"
2449,主人,zhǔ rén,хозяин; распорядитель; шеф,"打狗看主人  — прежде чем бить собаку; посмотри — кто ее хозяин"
2450,主席,zhǔ xí,председатель,
2451,主张,zhǔ zhāng,"точка зрения, взгляд, убеждение; высказывать",
2452,嘱咐,zhǔ fù,"велеть, наказывать, давать наказ; приказывать",
2453,祝福,zhù fú,"пожелать счастья; благословить",
2454,注册,zhù cè,"регистрировать; регистрация",
2455,抓紧,zhuā jǐn,"основательно взяться за что-либо; по-настоящему заняться чем-либо",
2456,专家,zhuān jiā,специалист,
2457,专心,zhuān xīn,"сосредоточиться, отдаться целиком",
2458,转变,zhuǎn biàn,"переменить(ся); изменить(ся); перемена; поворот",
2459,转告,zhuǎn gào,"передавать, сообщать",
2460,装,zhuāng,"наряжаться; переодеваться; наряд; одежда; монтировать; собирать","他装老头儿  [tā zhuāng lǎotóur] — он нарядился стариком 时装 [shízhuāng] — модная одежда"
2461,装饰,zhuāng shì,"украшать; отделывать; отделка; украшения",
2462,状况,zhuàng kuàng,"обстоятельства; обстановка; положение",
2463,状态,zhuàng tài,положение; состояние,
2464,追求,zhuī qiú,"стремиться к чему-либо; гнаться (напр., за славой)",
2465,资格,zī gé,квалификация; стаж,"资格审查委员会 [zīgé shěnchá wěiyuánhuì] — мандатная комиссия"
2466,资金,zī jīn,средства; капитал,
2467,资料,zī liào,"материалы, данные; средства",
2468,资源,zī yuán,ресурсы,"人力资源  [rénlì zīyuán] — людские ресурсы 天然资源 [tiānrán zīyuán] — природные ресурсы"
2469,姿势,zī shì,поза; положение тела,
2470,咨询,zī xún,"справляться; консультироваться; консультативный","咨询电话  [zīxún diànhuà] — телефон для справок"
2471,紫,zǐ,фиолетовый,"紫色  [zǐsè] — фиолетовый цвет"
2472,字幕,zì mù,субтитры,"中文字幕 китайские субтитры"
2473,自从,zì cóng,"с тех пор, как; начиная с",
2474,自动,zì dòng,"самодвижущийся; автоматический",
2475,自豪,zì háo,гордиться; гордый,"自豪感  [zìháogǎn] — чувство гордости"
2476,自觉,zì jué,"чувствовать себя; самочувствие; самосознание; сознательность",
2477,自私,zì sī,"себялюбие, эгоизм",
2478,自信,zì xìn,"вера в себя; самоуверенный; самоуверенность","自信心  [zìxìnxīn] — самоуверенность"
2479,自由,zì yóu,свобода; свободный; вольный,"言论自由  [yánlùn zìyóu] — свобода слова 人身自由 [rénshēn zìyóu] — свобода личности"
2480,自愿,zì yuàn,"добровольный; добровольно",
2481,综合,zōng hé,обобщать; суммировать; комплекс; комплексный; сводный,"综合利用  [zōnghé lìyòng] — комплексное использование"
2482,宗教,zōng jiào,религия,
2483,总裁,zǒng cái,"генеральный директор; главный управляющий",
2484,总共,zǒng gòng,"всего; итого; в общей сложности",
2485,总理,zǒng lǐ,"премьер-министр; премьер",
2486,总算,zǒng suàn,"в конечном итоге; в конце концов; наконец-то",
2487,总统,zǒng tǒng,президент,
2488,总之,zǒng zhī,одним словом; в общем,
2489,组合,zǔ hé,"составить; объединить; объединение; ассоциация",
2490,阻止,zǔ zhǐ,"останавливать, прекращать; препятствовать",
2491,祖国,zǔ guó,родина; отечество,
2492,祖先,zǔ xiān,предки,
2493,醉,zuì,пьяный; опьянеть,喝醉  [hēzuì] — напиться
2494,最初,zuì chū,"в самом начале; первоначально; сначала;", ,,,вначале,
2495,罪犯,zuì fàn,преступник,
2496,尊敬,zūn jìng,"уважать; почитать; уважение; уважаемый; дорогой",
2497,遵守,zūn shǒu,"соблюдать; следовать чему-либо; придерживаться чего-либо","遵守交通规则 [zūnshǒu jiāotōng guīzé] — соблюдать правила дорожного движения"
2498,作品,zuò pǐn,"произведение; труд; сочинения",
2499,作为,zuò wéi,"действия; поступки; успехи; достижения",
2500,作文,zuò wén,"писать статью; писать сочинение",
2501,哎哟,āi yō,
,
2502,挨,ái,"рядом, около","你挨着我坐吧  ! [nǐ āizhe wǒ zuò ba] — садись рядом со мной"
2503,癌症,ái zhèng,рак (мед.),
2504,爱不释手,ài bù shì shǒu,"понравилось так, что из рук не выпустишь (обр. в знач.: быть очарованным чём-л.; восхититься безмерно)",
2505,爱戴,ài dài,любить; почитать; любовь,
2506,暧昧,ài mèi,"туманный; неопределённый; двусмысленный","туманный; неопределённый; двусмысленный"
2507,安居乐业,ān jū lè yè,жить в мире и благоденствии,
2508,安宁,ān níng,"спокойствие; безмятежность; спокойный; безмятежный",
2509,安详,ān xiáng,"спокойный; невозмутимый",
2510,安置,ān zhì,устроить; разместить,
2511,暗示,àn shì,"намекать; делать намёк; намёк",
2512,案件,àn jiàn,дело (юр.),"民事案件  [mínshì ànjiàn] — гражданское дело 刑事案件  [xíngshì ànjiàn] — уголовное дело"
2513,案例,àn lì,"судебное дело, разбирательство",
2514,按摩,àn mó,"делать массаж; массировать",
2515,昂贵,áng guì,дорогой; втридорога,
2516,凹凸,āo tū,вогнуто-выпуклый,
2517,熬,áo,долго варить; вываривать,熬粥  [áo zhōu] — варить кашу
2518,奥秘,ào mì,"тайна; секрет; сокровенный",
2519,扒,bā,копать; рыть; сносить; сдирать; снимать,"扒土  [bā tǔ] — копать землю 扒下背心  [bāxia bèixīn] — снять майку"
2520,疤,bā,"шрам, рубец","脸上留下一个疤 [liǎnshang liúxia yīge bā] — на лице остался шрам"
2521,巴不得,bā bù dé,"как хорошо бы…; так хочется…; о, если бы…",
2522,巴结,bā jie,"заискивать, угодничать, подхалимничать",
2523,拔苗助长,bá miáo zhù zhǎng,"тянуть ростки, чтобы помочь их росту (оказывать медвежью услугу)",
2524,把关,bǎ guān,"охранять заставу (проход); держать ключевые позиции",
2525,把手,bǎ shǒu,ручка; рукоятка,
2526,把戏,bǎ xì,"фокус; трюк, уловка, махинация","耍把戏  [shuǎ bǎxì] — показывать фокусы"
2527,霸道,bà dào,"деспотичность; жестокость",
2528,罢工,bà gōng,забастовка; бастовать,"静坐罢工  [jìngzuò bàgōng] — сидячая забастовка"
2529,掰,bāi,разломить,"掰成两半儿 [bāichéng liǎngbànr] — разломить пополам [на две части]"
2530,百分点,bǎi fēn diǎn,процент (чего-либо),
2531,摆脱,bǎi tuō,"отделаться от…; освободиться; выскользнуть из, ускользнуть от","摆脱贫困  [bǎituō pínkùn] — избавиться от нищеты"
2532,拜访,bài fǎng,наносить визит; навещать,
2533,拜年,bài nián,"поздравлять с Новым годом",
2534,拜托,bài tuō,"будьте добры!, будьте любезны","拜托您带给他一封 信  [bàituō nín dài gěi tā yīfeng xìn] — будьте добры, передайте ему письмо"
2535,败坏,bài huài,"портить, разлагать; порочить, компрометировать","败坏声誉  [bàihuài shēngyù] — подрывать репутацию"
2536,颁布,bān bù,опубликовать; обнародовать,"颁布法令  [bānbù fǎlìng] — опубликовать [издать] декрет"
2537,颁发,bān fā,издавать; рассылать,"颁发命令  [bānfā mìnglíng] — издать приказ"
2538,斑纹,bān wén,"полосы, цветные полоски (в узоре); расцветка",
2539,版本,bǎn běn,издание,
2540,半途而废,bàn tú ér fèi,бросить на полпути,
2541,伴侣,bàn lǚ,спутник; партнёр,
2542,伴随,bàn suí,"сопровождать; сопутствовать",
2543,扮演,bàn yǎn,"играть роль; выступать в роли (кого-либо)",
2544,绑架,bǎng jià,"похитить; насильственно увести (человека); киднап",
2545,榜样,bǎng yàng,"образец, пример","作出榜样  [zuòchū bǎngyàng] — показать пример"
2546,磅,bàng,фунт (мера веса); весы; взвешивать,"磅体重  [bàng tǐzhòng] — взвешиваться"
2547,包庇,bāo bì,"брать под защиту; покрывать, выгораживать",
2548,包袱,bāo fu,узел (с вещами),"打包袱  [dǎ bāofu] — увязать вещи в узел"
2549,包围,bāo wéi,"окружать, брать в кольцо",
2550,包装,bāo zhuāng,упаковывать; упаковка,
2551,饱和,bǎo hé,насыщение; насыщенный,
2552,饱经沧桑,bǎo jīng cāng sāng,"претерпеть превратности судьбы; немало испытать (пережить) на своём веку",
2553,保管,bǎo guǎn,хранить; содержать; управлять,"保管文件  [bǎoguǎn wénjiàn] — хранить документы"
2554,保密,bǎo mì,"сохранять тайну; держать в секрете",
2555,保姆,bǎo mǔ,"воспитательница, няня",
2556,保守,bǎo shǒu,сохранять; соблюдать,"保守秘密  [bǎoshǒu mìmì] — соблюдать тайну"
2557,保卫,bǎo wèi,защищать; охранять; оборонять,"保卫祖国  [bǎowèi zǔguó] — защищать родину"
2558,保养,bǎo yǎng,беречь,"保养身体  [bǎoyǎng shēntǐ] — беречь здоровье"
2559,保障,bǎo zhàng,"гарантировать; обеспечивать; гарантия; обеспечение","保障人权 [bǎozhàng rénquán] — гарантировать права человека"
2560,保重,bǎo zhòng,"беречь себя; заботиться о своём здоровье",
2561,抱负,bào fù,"нести в охапке и за плечами, брать с собой; ноша",
2562,抱怨,bào yuàn,"роптать; жаловаться; сетовать",
2563,报仇,bào chóu,"отомстить; месть; возмездие",
2564,报酬,bào chóu,"вознаграждение; плата, оплата","劳动报酬  [láodòng bàochou] — вознаграждение [плата] за труд"
2565,报答,bào dá,"отблагодарить; воздать; отплатить",
2566,报到,bào dào,явиться и доложить о прибытии,"按时报到  [ànshí bàodào] — явиться в срок"
2567,报复,bào fù,"отплатить, отомстить; реванш",
2568,报社,bào shè,редакция газеты,
2569,报销,bào xiāo,"отчитаться (в деньгах); баланс, отчёт [о выполнении сметы]",
2570,爆发,bào fā,извергаться; извержение,"火山爆发  [huǒshān bàofā] — извержение вулкана"
2571,爆炸,bào zhà,взрываться; разрываться,"炮弹没有爆炸 [pàodàn méiyǒu bàozhà] — снаряд не взорвался 人口爆炸  [rénkǒu bàozhà] — демографический взрыв"
2572,曝光,bào guāng,экспозиция; выдержка,"曝光计 [bàoguāngjì] — экспонометр"
2573,暴力,bào lì,насилие; грубая сила,"使用暴力  [shǐyòng bàolì] — прибегать к насилию"
2574,暴露,bào lù,"вскрыть, обнажить, раскрыть","自我暴露  [zìwǒ bàolù] — саморазоблачение"
2575,悲哀,bēi āi,"печальный, скорбный; печаль; горе","悲哀的样子 [bēi’āide yàngzi] — скорбный вид"
2576,悲惨,bēi cǎn,трагический; трагичный,"悲惨的结局 [bēicǎnde jiéjú] — трагический исход [конец]"
2577,卑鄙,bēi bǐ,"подлый, низкий, мерзкий",
2578,北极,běi jí,Северный полюс,"北极地带  [běijí dìdài] — Арктика 北极光  [běijíguāng] — северное сияние"
2579,被动,bèi dòng,быть пассивным; пассивный,"陷于被动  [xiànyú bèidòng] — попасть в зависимое положение"
2580,被告,bèi gào,"обвиняемый; подсудимый; ответчик",
2581,背叛,bèi pàn,изменить; предать; измена,
2582,背诵,bèi sòng,"читать наизусть, декламировать",
2583,备份,bèi fèn,"резервная копия, бэкап",
2584,备忘录,bèi wàng lù,меморандум,
2585,贝壳,bèi ké,раковина; ракушка,
2586,奔波,bēn bō,"бегать, хлопотать; гонка, беготня, хлопоты",
2587,奔驰,bēn chí,"мчаться, нестись",
2588,本能,běn néng,инстинкт; инстинктивно,"自卫的本能 [zìwèide běnnéng] — инстинкт самосохранения 本能地闭上眼睛 [běnnéngde bìshang yǎnjing] — инстинктивно закрыть глаза"
2589,本钱,běn qián,капитал; деньги,
2590,本人,běn rén,я; сам; лично,
2591,本身,běn shēn,сам; сам по себе; свой; собственный,"他本身  [tā běnshēn] — он сам"
2592,本事,běn shi,способности; умение,
2593,本着,běn zhe,"на основании; в соответствии с…",
2594,笨拙,bèn zhuō,"неуклюжий; неловкий; неловкость",
2595,崩溃,bēng kuì,"потерпеть крах; крах, крушение","处于崩溃的边缘 [chǔyú bēngkuìde biānyuán] — находиться [быть] на грани краха"
2596,甭,béng,"не надо, незачем; не стоит","告诉他  ,  甭来 [gàosu tā, béng lái] — скажи ему, незачем [не надо] приходить"
2597,蹦,bèng,"прыгать, скакать; подпрыгивать",
2598,迸发,bèng fā,"брызнуть; посыпаться (напр., об искрах); разразиться (смехом)",
2599,逼迫,bī pò,"вынуждать, заставлять",
2600,鼻涕,bí tì,сопли,"流鼻涕  [liú bítì] — из носа течёт; насморк"
2601,比方,bǐ fang,пример; например,"比方说  [bǐfang shuō] — к примеру сказать; например"
2602,比喻,bǐ yù,"образное выражение; метафора",
2603,比重,bǐ zhòng,удельный вес,
2604,臂,bì,рука (выше кисти); предплечье,"左臂  [zuǒbì] — левая рука; левое предплечье"
2605,弊病,bì bìng,недостаток; порок,
2606,弊端,bì duān,злоупотребление,
2607,必定,bì dìng,"обязательно, непременно; неизбежно",
2608,闭塞,bì sè,"заложить (напр., нос); блокировка","自动闭塞 автоблокировка"
2609,碧玉,bì yù,яшма,
2610,鞭策,biān cè,"побуждать; подстёгивать; подхлёстывать",
2611,编织,biān zhī,вязать; плести,
2612,边疆,biān jiāng,"пограничные районы; окраина (страны)",
2613,边界,biān jiè,граница; пограничная линия; рубеж,"边界线 [biānjièxiàn] — пограничная линия"
2614,边境,biān jìng,граница; пограничная зона [полоса],"边境贸易  [biānjìng màoyì] — приграничная торговля"
2615,边缘,biān yuán,край; грань; граница,"边缘科学  [biānyuán kèxué] — смежные отрасли науки"
2616,扁,biǎn,плоский; сплющенный; приплюснутый,"一只扁盒子  [yīzhī biǎn hézi] — плоская коробочка"
2617,贬低,biǎn dī,"принижать, умалять","贬低威信  [biǎndī wēixìn] — умалять авторитет"
